9096
-0.582024 -0.792341  0.182879  3.80 SER
-0.062152 -0.691792  0.719417  3.80 HER
-0.852470  0.397618  0.339405  3.80 LEO
 0.480050  0.521579  0.705342  3.80 PER
 0.035372  0.933664 -0.356399  3.81 LEP
-0.877901  0.381312 -0.289640  3.81 HYA
 0.092506  0.994678 -0.045363  3.81 ORI
-0.378772 -0.924842  0.034619  3.82 OPH
-0.610774  0.517769  0.599059  3.82 LYN
 0.685587 -0.067329  0.724871  3.82 AND
-0.477571  0.203016 -0.854816  3.82 ---
 0.310160  0.803278 -0.508473  3.82 ERI
 0.428188 -0.845939  0.317871  3.82 SGE
 0.153506 -0.300710  0.941281  3.83 DRA
 0.028847 -0.876147  0.481180  3.83 HER
-0.141307 -0.127077 -0.981776  3.83 APS
 0.471751  0.701500  0.534180  3.83 PER
-0.792171  0.237242  0.562300  3.83 LMI
-0.645341 -0.366127 -0.670437  3.83 CEN
 0.373443  0.885953  0.275003  3.84 TAU
-0.623294  0.235207 -0.745776  3.84 ---
-0.505396 -0.740489  0.443002  3.84 CRB
-0.350223  0.043928  0.935636  3.84 DRA
 0.909073 -0.415934 -0.024209  3.84 AQR
-0.339069  0.354051 -0.871597  3.84 ---
-0.442689  0.524656 -0.727161  3.84 ---
 0.095858 -0.923722  0.370877  3.84 HER
-0.494283 -0.826322  0.269957  3.85 SER
-0.080393  0.830617 -0.551011  3.85 COL
-0.286286  0.845655 -0.450454  3.85 CMA
 0.151434 -0.978011 -0.143392  3.85 SCT
-0.195304 -0.397955 -0.896375  3.85 TRA
-0.664851  0.328818 -0.670710  3.85 ---
 0.237724  0.353104 -0.904878  3.85 RET
-0.916283  0.366433  0.161719  3.85 LEO
 0.034846  0.627452 -0.777875  3.85 PIC
 0.330047  0.661982 -0.672940  3.86 HOR
 0.056009 -0.931529 -0.359327  3.86 SGR
-0.653144 -0.108429 -0.749431  3.86 CEN
-0.013013 -0.795889  0.605302  3.86 HER
-0.303733 -0.043318 -0.951772  3.87 MUS
-0.616501 -0.351218 -0.704679  3.87 CEN
 0.102032  0.807997 -0.580285  3.87 COL
 0.585106  0.650234 -0.484610  3.87 FOR
-0.341809 -0.050296  0.938422  3.87 DRA
 0.338638  0.907901 -0.247065  3.87 ERI
-0.213466  0.886908 -0.409667  3.87 CMA
 0.503342  0.759219  0.412593  3.87 TAU
-0.441435 -0.489983 -0.751699  3.87 LUP
 0.758741  0.191826  0.622506  3.87 AND
-0.712481 -0.298932 -0.634832  3.88 ---
 0.697233  0.028649 -0.716271  3.88 PHE
-0.749398  0.660888  0.040379  3.88 HYA
-0.763758  0.473720  0.438479  3.88 LEO
-0.446633 -0.749867 -0.488076  3.88 SCO
-0.753704 -0.649777 -0.098596  3.88 VIR
-0.292619 -0.625668  0.723128  3.89 HER
-0.572443  0.098346 -0.814025  3.89 CEN
 0.709398  0.687625 -0.154678  3.89 ERI
-0.996163 -0.086745 -0.011639  3.89 VIR
-0.071007 -0.179001 -0.981283  3.89 APS
 0.397686 -0.715185  0.574767  3.89 CYG
 0.687605 -0.151306 -0.710145  3.90 GRU
-0.592250  0.802869 -0.068127  3.90 ---
 0.471221 -0.881841  0.017550  3.90 AQL
-0.502499  0.114649 -0.856942  3.91 ---
 0.485360  0.868066  0.104341  3.91 TAU
-0.460012  0.519819 -0.719845  3.91 ---
-0.569926 -0.781040 -0.255267  3.91 LIB
-0.634917 -0.078071 -0.768625  3.91 CEN
-0.818631  0.573974 -0.019944  3.91 HYA
 0.544867  0.167585 -0.821605  3.92 PHE
 0.751042 -0.653889  0.091463  3.92 EQU
-0.220974 -0.828879  0.513937  3.92 HER
 0.332083 -0.892071 -0.306480  3.93 SGR
-0.421616  0.891464 -0.165927  3.93 MON
 0.356460  0.932479 -0.058479  3.93 ERI
 0.525698 -0.538829  0.658259  3.94 CYG
 0.718487  0.082507 -0.690630  3.94 PHE
-0.971007  0.154119  0.182737  3.94 LEO
-0.625541  0.715275  0.311575  3.94 CNC
-0.150462  0.931988 -0.329786  3.95 CMA
 0.438469  0.417032  0.796134  3.95 PER
-0.444446 -0.704122 -0.553787  3.95 LUP
 0.869909 -0.288825  0.399799  3.95 PEG
-0.128485  0.269919 -0.954272  3.95 VOL
-0.536578 -0.205812  0.818367  3.95 UMA
 0.603855  0.253997 -0.755543  3.95 PHE
-0.382918  0.786768 -0.484118  3.96 PUP
-0.609790 -0.031028 -0.791955  3.96 CEN
-0.181957  0.823447 -0.537426  3.96 CMA
 0.002731  0.733543 -0.679637  3.96 COL
 0.147588 -0.254113 -0.955847  3.96 PAV
-0.443549 -0.823818 -0.352972  3.96 SCO
 0.337011  0.757267 -0.559437  3.96 ERI
-0.344265  0.311950 -0.885533  3.97 ---
 0.926859 -0.151073 -0.343670  3.97 AQR
-0.528743  0.525798  0.666309  3.97 ---
-0.524831  0.624897 -0.577976  3.97 PYX
 0.271683 -0.708804 -0.650988  3.97 SGR
 0.669320 -0.279742 -0.688299  3.97 GRU
 0.002812 -0.998687  0.051145  3.97 OPH
 0.028790  0.774977  0.631334  3.97 AUR
-0.123470  0.354407 -0.926904  3.98 VOL
 0.374953 -0.558665  0.739800  3.98 CYG
 0.259259  0.154910  0.953304  3.98 CAS
-0.064385  0.991922 -0.109295  3.98 MON
 0.517369 -0.097220 -0.850222  3.99 TUC
 0.467554  0.443233 -0.764812  4.00 ---
-0.286140  0.280095 -0.916335  4.00 VOL
 0.808072  0.466563 -0.359635  4.00 CET
-0.600980 -0.513104 -0.612819  4.00 ---
-0.251514  0.111462 -0.961414  4.00 ---
 0.059455 -0.312896 -0.947925  4.01 PAV
-0.257033 -0.453788  0.853235  4.01 DRA
-0.428073 -0.840094 -0.333159  4.01 SCO
-0.534532 -0.208472  0.819033  4.01 UMA
-0.599621  0.651332 -0.464997  4.01 PYX
 0.685861  0.468368  0.556980  4.01 TRI
 0.251823 -0.667854 -0.700397  4.01 SGR
 0.926483 -0.293935 -0.235015  4.01 AQR
 0.523426 -0.685882  0.505561  4.01 CYG
 0.992830 -0.002982  0.119501  4.01 PSC
 0.318851  0.946103 -0.056775  4.02 ERI
 0.248386 -0.933124  0.259970  4.02 AQL
-0.271179 -0.580487 -0.767787  4.02 NOR
 0.562477 -0.416281  0.714374  4.02 CYG
 0.264560 -0.959171 -0.099995  4.02 AQL
-0.582875  0.654798  0.481142  4.02 CNC
 0.932569 -0.360986 -0.002051  4.02 AQR
-0.907685 -0.033336 -0.418325  4.02 CRV
 0.607802 -0.769519  0.196003  4.03 DEL
-0.991623  0.061258  0.113713  4.03 VIR
 0.023776 -0.998766  0.043609  4.03 OPH
 0.120555  0.478344  0.869858  4.03 CAM
-0.526728 -0.127899 -0.840357  4.03 CRU
 0.314168  0.595002  0.739778  4.04 PER
 0.451282  0.884404 -0.119054  4.04 ERI
 0.408746  0.700641  0.584832  4.04 PER
-0.436905 -0.035219 -0.898818  4.04 CRU
 0.172154 -0.699109  0.693981  4.04 LYR
-0.502094 -0.413478 -0.759564  4.05 LUP
-0.645407 -0.454260 -0.614083  4.05 CEN
-0.477989 -0.516377 -0.710550  4.05 LUP
